"longitude","latitude"
-59.9205254,-30.0252265
-62.1746224,-26.0886615
-46.9078714,-10.1790944
-58.2833333,-26.5166667
-46.879674,-10.150329
-59.3492731,-31.1200903
-62.9476323,-30.1831328
-56.4587322,-9.1532449
-58.2461126,-25.1342205
-65.2407394,-25.2786936
-63.3957502,-31.4206967
-60.9397222,-32.1041667
-75.8384694,0.1931667
-74.5545387,-5.4522113
-62.8313255,-25.804914
-61.9861228,-25.6648886
-43.4764095,-3.3261729
-42.540913,-14.308148
-64.4198733,-32.231928
-41.1336494,-10.1378556
-65.306508,-31.661007
-62.7460541,-31.3608926
-48.5600493,-10.0201974
-52.908783,-18.1223603
-50.5363808,-5.8758857
-62.6301491,-34.2847304
-49.3047041,-16.7162441
-69.9265154,-9.3576114
-60.3484325,-30.0331503
-58.1842261,-28.8152245
-51.040206,-31.3590607
-76.21348,-6.60723
-65.9353,-10.90054
-65.0505538,-33.2960682
-63.5483,-30.0504
-68.7655269,-33.3353078
-73.6795495,-12.67396
-75.528469,-0.788883
-58.1491957,-30.8525849
-57.0086001,-24.2827607
-63.062813,-38.692918
-64.0506742,-39.0182377
-59.9398184,-3.0074129
-74.073236,-5.0411004
-48.9853465,-20.0165176
-46.7988983,-21.9694621
-43.9415681,-16.7093827
-73.7934098,-12.6132806
-65.7843733,-27.8063976
-62.7072744,-39.471649
-61.7941667,-23.0277778
-59.1451506,-29.1607958
-63.0062039,-39.3981612
-75.0554686,-11.0646156
-71.407129,-12.584143
-66.9621059,-32.4678032
-59.7404182,-18.2554481
-74.249884,-8.684992
-60.1081964,-22.8605359
-51.382245,-22.184404
-66.5325268,-39.0897723
-76.875768,0.6349743
-71.9730023,-13.524224
-73.176688,-11.825165
-57.9070351,-25.8511664
-62.0947266,-39.6975454
-62.3570144,-38.6865985
-48.1680872,-21.8076433
-59.6438976,-25.0914466
-58.2887871,-9.8180246
-51.0728364,-31.3262038
-65.3692935,-24.9608309
-72.6517376,7.3811257
-67.0191201,-0.198015
-63.3805805,-39.4308432
-57.1208318,-33.1616919
-42.466083,-4.6398198
-41.7704112,-3.8535855
-69.2941028,-11.5852654
-63.9114206,-21.5895987
-67.8271136,-9.9457168
-77.2683478,-5.9983881
-62.9945833,-38.3871775
-58.6344033,-26.9835882
-63.579856,-18.169741
-67.7176517,-37.76975
-65.4937963,-31.0450359
-63.2347376,-7.5993011
-42.3450506,-4.9524037
-60.7362843,-32.9025783
-73.9731773,-12.158869
-63.118,-23.887
-63.1109581,-38.4920048
-65.507,-28.588
-61.8625374,-17.0274393
-44.222146,-2.530656
-65.5628609,-31.3000797
-48.3327767,-10.7047797
-57.8934689,-31.3166863
-75.4406187,-9.6421832
-77.9437453,-1.317535
-54.5731435,-25.5931819
-59.001174,-27.2879303
-63.7536014,-21.1445703
-59.3724128,-24.9978776
-65.493361,-28.483832
-60.4444599,-31.4965064
-48.2958333,-21.2444444
-73.955703,-4.483965
-64.9921949,-24.7293147
-58.650854,-33.442777
-63.7327255,-20.9241871
-47.9611717,-9.8621129
-59.9757936,-29.7030229
-47.11132,-6.3901944
-62.8131616,-38.7825905
-59.6517327,-22.7585435
-67.8785249,-34.5999295
-64.2616316,-32.1647337
-47.465304,-13.791632
-60.1818507,-29.3143038
-59.8823366,-29.559753
-64.7187056,-32.0320082
-61.342322,-32.0918306
-53.831871,-22.31158
-76.1769032,-0.0058472
-60.2056789,-30.9983467
-60.5820464,-29.8630207
-61.5628842,-31.8923769
-58.0331916,-29.1618515
-56.9101014,-19.47067
-69.0710017,-12.4361149
-57.1225021,-25.5716847
-57.5666139,-29.2968089
-46.6784513,-12.8563728
-64.344526,-9.394597
-64.440292,-32.0823832
-73.416811,-4.324829
-58.312287,-34.664263
-59.1485626,-25.6389083
-61.928995,-18.414849
-67.5428,-34.0245
-63.499227,-15.6763
-67.7024569,-15.5783583
-60.2341496,-30.7330309
-64.773182,-33.4030294
-66.401952,-33.1539198
-67.7923996,-37.8637736
-65.1798069,-35.3813488
-73.7648078,1.7005164
-68.5681553,-34.7123587
-44.9972049,-19.2156894
-65.6199954,-28.3216663
-69.584538,-10.707424
-62.6043463,-17.1422975
-60.8900786,-33.0323353
-47.898749,-22.004129
-60.4678082,-22.780211
-45.2380818,-18.1651294
-44.4732601,-19.4407232
-49.418116,-16.682691
-61.6546005,-21.2111135
-64.8860146,-30.1820761
-65.1095034,-36.1909971
-59.1450302,-26.2891862
-73.5674833,-4.4972417
-62.1775504,-30.6891127
-59.77288,-31.1396364
-60.8066832,-31.555578
-39.1697613,-16.3876004
-47.261209,-13.874973
-65.4791629,-32.8388953
-59.1878242,-31.6313972
-64.4788889,-30.2436111
-72.0410257,-13.4955259
-63.4209609,-17.686345
-60.6235218,-25.9325077
-61.4632455,-33.5251117
-59.163679,-32.297585
-75.237732,-8.420271
-63.3437837,-29.967114
-63.1519708,-38.8771256
-62.9692512,-21.0750444
-58.1472827,-28.8257135
-74.3824269,-9.1528038
-39.224776,-17.296567
-57.9128177,-29.1941566
-74.057014,4.6743168
-73.649717,4.180512
-58.7547178,-32.9996214
-59.6305825,-31.7599165
-60.4794228,-25.9325533
-76.9096291,0.113393
-64.3012421,-31.719343
-63.297721,-24.071593
-61.6827904,-24.4254554
-65.123149,-40.841178
-55.331364,-30.2016782
-66.8577509,-29.722295
-68.7242889,-33.3305282
-60.3144291,-31.1506722
-57.7676757,-24.8275877
-43.9476943,-19.5371428
-57.43,-22.6
-63.231562,-32.2858515
-58.3104669,-26.8421138
-64.5205807,-31.2388178
-77.0265067,0.060955
-60.5313112,-31.8443415
-58.704701,-32.61655
-58.6967161,-23.6628644
-75.4004879,-10.5719684
-69.5349448,-12.8247192
-50.5784906,-29.4236577
-60.2559409,-25.870743
-44.7681187,-19.1647311
-60.0533489,-26.9260994
-64.0670532,-37.8150851
-59.3144131,-33.1589993
-62.6726829,-17.1190154
-63.9666188,-33.1911328
-58.9434244,-30.681752
-58.290689,-31.697243
-59.9450183,-28.8407202
-64.1364267,-23.821365
-56.328493,-9.791272
-75.3288011,-3.7088348
-65.9148788,-26.5889109
-64.2522931,-24.0190854
-75.2527473,-10.3419439
-75.61245,1.612894
-44.4535619,-19.5851092
-64.3312004,-38.9051874
-64.1982855,-30.337011
-63.1451731,-32.2969433
-64.9783078,-31.64915
-60.2536422,-28.538475
-43.5213581,-3.3336281
-57.2217967,-34.2882264
-48.5612899,-20.566046
-60.2595538,-38.369521
-60.9295951,-31.8914441
-64.849897,-24.4335679
-64.1064801,-38.9771033
-63.8423,-37.76222
-66.2239807,-37.5513019
-57.9333333,-21.9333333
-47.8979993,-14.0761228
-63.9796508,-8.4577253
-64.8772743,-32.8861039
-73.3641667,6.8491667
-63.7407931,-37.8852544
-63.3771326,-37.8151946
-66.2748739,-32.602881
-65.649905,-37.333348
-75.8688333,0.0905
-78.6746192,-4.3883733
-63.5728829,-30.2636875
-56.9629485,-10.3241891
-51.1613006,-22.2438348
-62.4606784,-17.3313061
-64.821021,-38.8224013
-63.295529,-21.311193
-68.78527,-11.0372261
-62.52183,-17.1842471
-76.761021,0.263761
-64.1102215,-23.3478993
-77.9913633,-1.4673768
-59.5944465,-24.7294199
-66.2809333,-32.9336095
-64.7938656,-16.8302981
-76.240365,-6.73113
-48.302801,-1.4974
-73.7667,-10.7861
-77.3205328,0.0290794
-66.5386105,-28.6004987
-59.1143042,-28.2283218
-60.7154274,-29.7112395
-54.1401315,-25.5382982
-67.5378299,-30.563319
-65.2259159,-22.2189531
-68.009491,-32.3071762
-63.1950116,-19.2673156
-63.292,-19.062
-61.2137604,-26.5328007
-63.8571739,-24.9639614
-76.0867619,-9.6951729
-59.0020189,-33.7364991
-56.0866041,-9.8778813
-58.408497,-23.651884
-64.3949,-30.3504
-63.3597221,-25.5773544
-63.6468887,-24.9281628
-49.7041655,-16.8728904
-67.4833333,-30.6333333
-64.5246792,-25.2325845
-64.7284734,-25.2730661
-62.6660156,-39.4701251
-56.9333839,-29.1083387
-59.3911457,-29.8133913
-65.7176399,-27.861002
-73.95,-10.41
-73.7986851,-10.3805785
-64.531853,-9.292999
-63.4601212,-29.3568231
-63.2102036,-29.2631982
-59.5638904,-28.2162999
-59.4095441,-28.1475329
-56.0495424,-28.0014495
-74.315506,-11.134286
-66.6102089,-30.8001309
-61.525878,-8.948254
-44.999485,-12.3136835
-56.73919,-27.51259
-56.9766426,-27.4775118
-58.4355927,-20.3887217
-69.1273533,-12.9158244
-64.4751334,-19.4878335
-58.7985277,-27.381447
-46.4182234,-13.2321753
-56.4198536,-30.4036628
-58.7489176,-27.2057857
-58.6826992,-30.328731
-60.3017115,-22.3446252
-73.673239,4.173191
-60.933994,-2.680833
-47.3814797,-0.6074553
-58.50141,-32.77138
-58.0967224,-15.6426056
-71.52388,-13.03499
-59.8349807,-22.3882064
-57.2620699,-25.0738365
-58.4912109,-27.3728344
-65.785713,-28.190327
-54.837954,-19.314526
-64.663774,-29.7943
-77.4840403,-6.9095249
-77.35261,-6.75781
-62.9186191,-32.3557277
-63.7279789,-32.2317729
-63.1042807,-32.5004043
-67.7878951,-16.2039043
-63.3902979,-18.9392692
-57.8992367,-31.085778
-64.5921242,-25.3932715
-62.1082415,-22.7133
-58.698947,-31.7006699
-70.7376838,-13.2194333
-60.3445959,-31.0889571
-69.2505598,-30.4366589
-62.8091667,-31.8308333
-66.181426,-39.1557555
-60.5342388,-30.4257827
-64.3140721,-19.1317483
-59.3729239,-28.203953
-59.27315,-28.0107791
-65.7020187,-25.7115716
-59.3855667,-23.1001811
-57.458,-22.398
-73.443592,-4.530428
-50.349462,-6.1745183
-49.858089,-6.536633
-76.6105556,1.1075
-46.6098297,-22.2872301
-60.4217148,-24.5130786
-47.710495,-21.19547
-57.88711,-21.70381
-57.8038273,-21.8055995
-57.5014329,-22.1741717
-64.7168756,-32.8195822
-64.8063968,-32.8520088
-48.9722201,-20.7089067
-59.1219911,-31.6421126
-59.345578,-33.180148
-59.2627645,-28.5052037
-57.6924949,-24.9685873
-49.0994726,-20.7450879
-58.0387115,-26.8519479
-60.514341,-31.2310765
-63.967418,-18.106881
-61.0011363,-29.1637042
-60.2158499,-28.7830816
-79.129715,-4.5480194
-64.2192234,-30.7709297
-64.206078,-37.955792
-61.687417,-28.2288024
-61.2049413,-28.0223952
-77.3414,-0.577498
-59.9992561,-30.3761089
-74.2638405,-0.0794862
-69.9508524,-3.931219
-68.1935978,-32.1456036
-68.5021667,-32.3341667
-76.3135886,0.5283081
-63.867863,-8.946245
-64.113772,-9.189077
-49.792303,-10.04454
-63.955,-23.8956667
-74.184494,-10.888018
-73.882198,-10.709572
-59.0656471,-28.1264037
-72.922034,-11.726109
-63.67549,-19.65167
-59.515206,-28.1596692
-61.2235022,-32.9175397
-58.8638771,-26.9794448
-63.522221,-19.899861
-58.6279027,-30.7309336
-59.048308,-30.3154171
-65.7590589,-32.54336
-63.9867441,-24.2236143
-61.1053491,-25.1542945
-60.9948921,-25.0099785
-59.414836,-22.0090102
-61.0749292,-25.248694
-61.1609103,-29.2971959
-59.2458561,-33.6521525
-73.7451777,2.4359375
-61.7119092,-25.7962193
-62.0585322,-25.6545114
-77.3122472,-0.6036362
-64.6162319,-40.4381074
-61.3584038,-31.5660877
-66.8099927,-31.3567092
-56.9213662,-28.3989205
-57.6947,-28.423113
-58.8060812,-30.6737936
-59.0679597,-30.8227371
-47.1866667,-4.5941667
-50.2543235,-20.2761888
-69.1486111,-38.9402778
-59.680198,-26.750185
-62.35,-21.6333333
-59.868326,-27.062126
-65.890338,-32.309584
-56.8,-26.08
-61.1968767,-30.463564
-58.4903996,-23.6684066
-61.8389568,-20.9105419
-65.0087797,-33.5440074
-63.7333202,-32.425181
-66.5833339,-32.3520206
-60.6660609,-24.4858489
-64.729617,-36.2866375
-67.4912714,-30.7319417
-63.4629987,-19.4053469
-67.4258518,-35.6356493
-67.1410536,-36.3974843
-62.5803026,-25.8544834
-61.0125749,-32.7147094
-73.726936,-4.579507
-52.551585,-6.957183
-61.1864455,-23.4073305
-64.2982674,-23.1358957
-50.3366833,-6.1457117
-63.1118598,-21.4606506
-73.667833,-7.447405
-69.0187524,-11.4080387
-77.075047,0.430052
-59.574126,-4.5431318
-50.0365448,-9.9793328
-74.827241,-8.938067
-56.7453337,-16.5030776
-46.506384,-10.995827
-67.583934,-5.604463
-76.5893314,0.7965954
-54.8851885,-20.4325315
-76.2890004,-7.3161879
-59.5049715,-25.4482711
-58.8632042,-31.0253821
-59.863715,-32.8440618
-64.5657075,-24.0245339
-76.9542933,-0.5094843
-54.8418507,-27.0553193
-45.0521096,-17.6651314
-64.006,-24.172
-67.696909,-14.553154
-66.0599379,-30.043655
-66.5622392,-29.828901
-65.6975555,-22.7125398
-64.4414162,-23.7912715
-51.9957935,-6.6478232
-47.4459805,-19.865529
-62.762,-24.217
-62.775,-24.134
-65.4633021,-22.1311849
-64.9753189,-28.5996894
-51.7028761,-20.7880273
-67.9283882,-14.3778639
-64.5912409,-37.2823166
-60.164302,-31.2196466
-54.3255043,-25.6934357
-67.2151217,-37.4084717
-67.0927377,-37.5353164
-64.1887945,-25.1304144
-68.5377923,-29.5326418
-64.1902188,-28.3354636
-62.1863695,-29.6210481
-67.176891,-33.2267822
-64.307984,-25.174397
-59.1649424,-22.432725
-60.2627863,-22.7724062
-74.491011,1.487008
-58.6536426,-25.2171936
-73.902019,-4.512783
-60.1299638,-29.4425713
-62.711432,-31.643537
-67.8391385,-30.1671774
-75.4048696,1.489338
-48.66428,-9.842305
-50.6096065,-3.870785
