scientific_name,longitude,latitude
Empidonomus aurantioatrocristatus,-59.6138763,-26.8058397
Empidonomus aurantioatrocristatus,-58.6242559,-26.2492204
Empidonomus aurantioatrocristatus,-58.792026,-27.1765697
Empidonomus aurantioatrocristatus,-64.5417112,-31.5948948
Empidonomus aurantioatrocristatus,-64.4343853,-31.8401598
Empidonomus aurantioatrocristatus,-64.9597549,-24.9174212
Empidonomus aurantioatrocristatus,-69.045157,-12.530917
Empidonomus aurantioatrocristatus,-47.710495,-21.19547
Empidonomus aurantioatrocristatus,-58.7159586,-26.9862592
Empidonomus aurantioatrocristatus,-59.1849482,-30.3877786
Empidonomus aurantioatrocristatus,-58.792026,-27.1765697
Empidonomus aurantioatrocristatus,-60.0042343,-26.2607834
Empidonomus aurantioatrocristatus,-58.8510393,-27.0732652
Empidonomus aurantioatrocristatus,-58.3539677,-34.6082039
Empidonomus aurantioatrocristatus,-57.45,-24.8833333
Empidonomus aurantioatrocristatus,-65.4838371,-31.1496507
Empidonomus aurantioatrocristatus,-65.4838371,-31.1496507
Empidonomus aurantioatrocristatus,-65.4838371,-31.1496507
Empidonomus aurantioatrocristatus,-65.4838371,-31.1496507
Empidonomus aurantioatrocristatus,-70.1008415,-12.5662922
Empidonomus aurantioatrocristatus,-70.1008415,-12.5662922
Empidonomus aurantioatrocristatus,-70.1008415,-12.5662922
Empidonomus aurantioatrocristatus,-57.65,-25.2731667
Empidonomus aurantioatrocristatus,-59.1849482,-30.3877786
Empidonomus aurantioatrocristatus,-65.3071583,-24.7655533
Empidonomus aurantioatrocristatus,-58.2753,-28.100669
Empidonomus aurantioatrocristatus,-57.88711,-21.70381
Empidonomus aurantioatrocristatus,-58.6441183,-27.1185488
Empidonomus aurantioatrocristatus,-57.8038273,-21.8055995
Empidonomus aurantioatrocristatus,-57.5014329,-22.1741717
Empidonomus aurantioatrocristatus,-64.7168756,-32.8195822
Empidonomus aurantioatrocristatus,-58.8968994,-30.29653
Empidonomus aurantioatrocristatus,-58.7883568,-33.4984608
Empidonomus aurantioatrocristatus,-59.1849482,-30.3877786
Empidonomus aurantioatrocristatus,-58.661921,-30.3233633
Empidonomus aurantioatrocristatus,-64.347589,-31.1730618
Empidonomus aurantioatrocristatus,-58.8944006,-30.2946093
Empidonomus aurantioatrocristatus,-57.9601979,-30.6497641
Empidonomus aurantioatrocristatus,-64.7208023,-32.8936636
Empidonomus aurantioatrocristatus,-48.9722201,-20.7089067
Empidonomus aurantioatrocristatus,-60.3137398,-24.3697718
Empidonomus aurantioatrocristatus,-57.9630089,-30.6496718
Empidonomus aurantioatrocristatus,-57.1742249,-28.5355205
Empidonomus aurantioatrocristatus,-57.1742249,-28.5355205
Empidonomus aurantioatrocristatus,-64.299159,-32.1870176
Empidonomus aurantioatrocristatus,-65.4802919,-31.376755
Empidonomus aurantioatrocristatus,-65.4799013,-31.3755568
Empidonomus aurantioatrocristatus,-58.7548614,-26.9369397
Empidonomus aurantioatrocristatus,-59.1849482,-30.3877786
Empidonomus aurantioatrocristatus,-55.9139385,-9.5666937
Empidonomus aurantioatrocristatus,-57.3693328,-24.961482
Empidonomus aurantioatrocristatus,-45.01616,-19.22779
Empidonomus aurantioatrocristatus,-61.1847067,-30.1864605
Empidonomus aurantioatrocristatus,-61.1847067,-30.1864605
Empidonomus aurantioatrocristatus,-61.1847067,-30.1864605
Empidonomus aurantioatrocristatus,-59.1849482,-30.3877786
Empidonomus aurantioatrocristatus,-59.1219911,-31.6421126
Empidonomus aurantioatrocristatus,-59.1219911,-31.6421126
Empidonomus aurantioatrocristatus,-59.1219911,-31.6421126
Empidonomus aurantioatrocristatus,-57.8906751,-28.4021973
Empidonomus aurantioatrocristatus,-58.6992323,-33.4412719
Empidonomus aurantioatrocristatus,-64.2963889,-31.3183333
Empidonomus aurantioatrocristatus,-59.345578,-33.180148
Empidonomus aurantioatrocristatus,-65.9223139,-32.3967584
Empidonomus aurantioatrocristatus,-58.2155442,-30.7932233
Empidonomus aurantioatrocristatus,-57.5723559,-25.249005
Empidonomus aurantioatrocristatus,-58.7883568,-33.4984608
Empidonomus aurantioatrocristatus,-58.7084913,-26.9818994
Empidonomus aurantioatrocristatus,-58.6344033,-26.9835882
Empidonomus aurantioatrocristatus,-59.1143042,-28.2283218
Empidonomus aurantioatrocristatus,-64.6784878,-30.045916
Empidonomus aurantioatrocristatus,-58.6441183,-27.1185488
Empidonomus aurantioatrocristatus,-57.5314048,-25.0406289
Empidonomus aurantioatrocristatus,-59.1143042,-28.2283218
Empidonomus aurantioatrocristatus,-59.2627645,-28.5052037
Empidonomus aurantioatrocristatus,-59.3911457,-28.7200802
Empidonomus aurantioatrocristatus,-57.6924949,-24.9685873
Empidonomus aurantioatrocristatus,-59.1849482,-30.3877786
Empidonomus aurantioatrocristatus,-59.1849482,-30.3877786
Empidonomus aurantioatrocristatus,-65.9223139,-32.3967584
Empidonomus aurantioatrocristatus,-58.7425232,-33.492162
Empidonomus aurantioatrocristatus,-76.4445662,-0.5067592
Empidonomus aurantioatrocristatus,-65.9223139,-32.3967584
Empidonomus aurantioatrocristatus,-65.0157273,-32.1634793
Empidonomus aurantioatrocristatus,-48.3552879,-21.2667501
Empidonomus aurantioatrocristatus,-58.2990736,-26.394551
Empidonomus aurantioatrocristatus,-64.6933333,-30.7266667
Empidonomus aurantioatrocristatus,-64.7016667,-30.7052778
Empidonomus aurantioatrocristatus,-64.635,-30.7833333
Empidonomus aurantioatrocristatus,-64.3244444,-32.1977778
Empidonomus aurantioatrocristatus,-64.7019444,-30.7925
Empidonomus aurantioatrocristatus,-66.430959,-32.6828984
Empidonomus aurantioatrocristatus,-58.6441183,-27.1185488
Empidonomus aurantioatrocristatus,-56.0985206,-9.8779389
Empidonomus aurantioatrocristatus,-64.7225,-30.7497222
Empidonomus aurantioatrocristatus,-64.7369444,-30.7469444
Empidonomus aurantioatrocristatus,-58.7476489,-33.4983288
Empidonomus aurantioatrocristatus,-58.7188768,-27.0658825
Empidonomus aurantioatrocristatus,-58.7084913,-26.9818994
Empidonomus aurantioatrocristatus,-49.2833497,-16.7006376
Empidonomus aurantioatrocristatus,-49.261373,-16.682142
Empidonomus aurantioatrocristatus,-64.3860626,-32.1666036
Empidonomus aurantioatrocristatus,-58.1611111,-20.0783333
Empidonomus aurantioatrocristatus,-58.1611111,-20.0783333
Empidonomus aurantioatrocristatus,-58.1611111,-20.0783333
Empidonomus aurantioatrocristatus,-58.1611111,-20.0783333
Empidonomus aurantioatrocristatus,-58.1611111,-20.0783333
Empidonomus aurantioatrocristatus,-58.1611111,-20.0783333
Empidonomus aurantioatrocristatus,-49.0994726,-20.7450879
Empidonomus aurantioatrocristatus,-58.6817443,-26.9782401
Empidonomus aurantioatrocristatus,-58.7425232,-33.492162
Empidonomus aurantioatrocristatus,-63.529942,-19.4229
Empidonomus aurantioatrocristatus,-61.149559,-30.198553
Empidonomus aurantioatrocristatus,-62.7086111,-31.9097222
Empidonomus aurantioatrocristatus,-58.7883568,-33.4984608
Empidonomus aurantioatrocristatus,-58.7476489,-33.4983288
Empidonomus aurantioatrocristatus,-58.0387115,-26.8519479
Empidonomus aurantioatrocristatus,-62.8322222,-31.7802778
Empidonomus aurantioatrocristatus,-60.5333,-31.2333
Empidonomus aurantioatrocristatus,-54.5773208,-20.4546841
Empidonomus aurantioatrocristatus,-65.412882,-32.3136856
Empidonomus aurantioatrocristatus,-62.033333,-16.133333
Empidonomus aurantioatrocristatus,-64.9758267,-32.5412058
Empidonomus aurantioatrocristatus,-58.8510393,-27.0732652
Empidonomus aurantioatrocristatus,-64.176493,-18.092955
Empidonomus aurantioatrocristatus,-63.967418,-18.106881
Empidonomus aurantioatrocristatus,-64.2686462,-31.3618458
Empidonomus aurantioatrocristatus,-63.50197,-19.07728
Empidonomus aurantioatrocristatus,-56.8570536,-16.7479566
Empidonomus aurantioatrocristatus,-64.8063968,-32.8520088
Empidonomus aurantioatrocristatus,-60.5333,-31.2333
Empidonomus aurantioatrocristatus,-59.499017,-30.102441
Empidonomus aurantioatrocristatus,-63.9666188,-33.1911328
Empidonomus aurantioatrocristatus,-59.1849482,-30.3877786
Empidonomus aurantioatrocristatus,-58.9689106,-27.5120968
Empidonomus aurantioatrocristatus,-62.7633333,-31.8130556
Empidonomus aurantioatrocristatus,-58.5089135,-27.0655704
Empidonomus aurantioatrocristatus,-58.7159586,-26.9862592
Empidonomus aurantioatrocristatus,-59.1849482,-30.3877786
Empidonomus aurantioatrocristatus,-58.0387115,-26.8519479
Empidonomus aurantioatrocristatus,-63.5352445,-31.657692
Empidonomus aurantioatrocristatus,-63.66857,-17.4724
Empidonomus aurantioatrocristatus,-64.8063968,-32.8520088
Empidonomus aurantioatrocristatus,-67.9073953,-34.0443388
Empidonomus aurantioatrocristatus,-60.6844854,-29.6716473
Empidonomus aurantioatrocristatus,-60.5493747,-29.3958433
Empidonomus aurantioatrocristatus,-61.0011363,-29.1637042
Empidonomus aurantioatrocristatus,-67.9073953,-34.0443388
Empidonomus aurantioatrocristatus,-60.2158499,-28.7830816
Empidonomus aurantioatrocristatus,-64.9987221,-32.3702965
Empidonomus aurantioatrocristatus,-67.9073953,-34.0443388
Empidonomus aurantioatrocristatus,-58.7159586,-26.9862592
Empidonomus aurantioatrocristatus,-59.7417212,-29.4992287
Empidonomus aurantioatrocristatus,-63.6595193,-17.4634351
Empidonomus aurantioatrocristatus,-62.7645493,-30.9042868
Empidonomus aurantioatrocristatus,-62.76389,-30.971471
Empidonomus aurantioatrocristatus,-63.66857,-17.4724
Empidonomus aurantioatrocristatus,-79.129715,-4.5480194
Empidonomus aurantioatrocristatus,-64.6784878,-30.045916
Empidonomus aurantioatrocristatus,-65.4797709,-31.375999
Empidonomus aurantioatrocristatus,-64.3028298,-31.3082249
Empidonomus aurantioatrocristatus,-64.4979858,-30.9805917
Empidonomus aurantioatrocristatus,-64.2192234,-30.7709297
Empidonomus aurantioatrocristatus,-63.66857,-17.4724
Empidonomus aurantioatrocristatus,-49.152465,-16.431538
Empidonomus aurantioatrocristatus,-64.206078,-37.955792
Empidonomus aurantioatrocristatus,-63.626827,-17.408267
Empidonomus aurantioatrocristatus,-63.655703,-17.389923
Empidonomus aurantioatrocristatus,-60.1151276,-30.0242686
Empidonomus aurantioatrocristatus,-63.645634,-18.129664
Empidonomus aurantioatrocristatus,-57.45,-24.8833333
Empidonomus aurantioatrocristatus,-64.198245,-18.098196
Empidonomus aurantioatrocristatus,-64.4550276,-31.1194557
Empidonomus aurantioatrocristatus,-61.687417,-28.2288024
Empidonomus aurantioatrocristatus,-61.687417,-28.2288024
Empidonomus aurantioatrocristatus,-61.687417,-28.2288024
Empidonomus aurantioatrocristatus,-61.2049413,-28.0223952
Empidonomus aurantioatrocristatus,-59.1143042,-28.2283218
Empidonomus aurantioatrocristatus,-77.3414,-0.577498
Empidonomus aurantioatrocristatus,-60.1430225,-30.7415163
Empidonomus aurantioatrocristatus,-59.9723053,-30.4144706
Empidonomus aurantioatrocristatus,-59.9992561,-30.3761089
Empidonomus aurantioatrocristatus,-60.1988983,-30.8669909
Empidonomus aurantioatrocristatus,-71.37564,-12.87021
Empidonomus aurantioatrocristatus,-60.0125599,-30.7665332
Empidonomus aurantioatrocristatus,-60.2056789,-30.9983467
Empidonomus aurantioatrocristatus,-64.2271686,-23.8359543
Empidonomus aurantioatrocristatus,-63.0967999,-17.7819948
Empidonomus aurantioatrocristatus,-65.0667,-26.6167
Empidonomus aurantioatrocristatus,-71.4030866,-12.8945735
Empidonomus aurantioatrocristatus,-74.2638405,-0.0794862
Empidonomus aurantioatrocristatus,-74.2638405,-0.0794862
Empidonomus aurantioatrocristatus,-74.2638405,-0.0794862
Empidonomus aurantioatrocristatus,-73.200258,-4.334073
Empidonomus aurantioatrocristatus,-70.099986,-12.569439
Empidonomus aurantioatrocristatus,-63.0967999,-17.7819948
Empidonomus aurantioatrocristatus,-76.4445662,-0.5067592
Empidonomus aurantioatrocristatus,-65.0521946,-33.0084476
Empidonomus aurantioatrocristatus,-63.2062719,-23.887388
Empidonomus aurantioatrocristatus,-69.9822342,-4.0584749
Empidonomus aurantioatrocristatus,-69.9508524,-3.931219
Empidonomus aurantioatrocristatus,-70.2114451,-3.8206436
Empidonomus aurantioatrocristatus,-76.4542074,-0.473539
Empidonomus aurantioatrocristatus,-76.4542074,-0.473539
Empidonomus aurantioatrocristatus,-76.0448313,-9.2476673
Empidonomus aurantioatrocristatus,-67.9833333,-32.3833333
Empidonomus aurantioatrocristatus,-65.0554991,-32.1498185
Empidonomus aurantioatrocristatus,-64.9678333,-31.7895
Empidonomus aurantioatrocristatus,-67.9073953,-34.0443388
Empidonomus aurantioatrocristatus,-64.6369886,-30.7868247
Empidonomus aurantioatrocristatus,-68.1935978,-32.1456036
Empidonomus aurantioatrocristatus,-68.5021667,-32.3341667
Empidonomus aurantioatrocristatus,-76.9091892,0.1126956
Empidonomus aurantioatrocristatus,-76.3182449,-0.0302124
Empidonomus aurantioatrocristatus,-76.4194459,-0.4946236
Empidonomus aurantioatrocristatus,-76.4621188,-0.4639236
Empidonomus aurantioatrocristatus,-76.4542074,-0.473539
Empidonomus aurantioatrocristatus,-76.566225,-0.369491
Empidonomus aurantioatrocristatus,-76.4244175,-0.4908382
Empidonomus aurantioatrocristatus,-76.5300751,-0.41885
Empidonomus aurantioatrocristatus,-64.966672,-25.799987
Empidonomus aurantioatrocristatus,-55.9228429,-9.6007896
Empidonomus aurantioatrocristatus,-76.2659212,0.5459459
Empidonomus aurantioatrocristatus,-76.2577772,0.5465615
Empidonomus aurantioatrocristatus,-56.0252523,-15.4577035
Empidonomus aurantioatrocristatus,-70.722304,-12.3379287
Empidonomus aurantioatrocristatus,-76.7317933,-1.1036822
Empidonomus aurantioatrocristatus,-76.4621188,-0.4639236
Empidonomus aurantioatrocristatus,-67.8065872,-32.2249277
Empidonomus aurantioatrocristatus,-64.1168976,-25.1272576
Empidonomus aurantioatrocristatus,-55.9228429,-9.6007896
Empidonomus aurantioatrocristatus,-55.9367341,-9.5987073
Empidonomus aurantioatrocristatus,-55.9367341,-9.5987073
Empidonomus aurantioatrocristatus,-70.1008415,-12.5662922
Empidonomus aurantioatrocristatus,-72.9148221,-3.2529136
Empidonomus aurantioatrocristatus,-72.9148221,-3.2529136
Empidonomus aurantioatrocristatus,-72.9148221,-3.2529136
Empidonomus aurantioatrocristatus,-55.9228429,-9.6007896
Empidonomus aurantioatrocristatus,-55.9367341,-9.5987073
Empidonomus aurantioatrocristatus,-69.423448,-11.363713
Empidonomus aurantioatrocristatus,-76.4713148,-0.4798493
Empidonomus aurantioatrocristatus,-76.4591897,-0.4710657
Empidonomus aurantioatrocristatus,-76.4591897,-0.4710657
Empidonomus aurantioatrocristatus,-76.4621188,-0.4639236
Empidonomus aurantioatrocristatus,-76.4542074,-0.473539
Empidonomus aurantioatrocristatus,-76.4621188,-0.4639236
Empidonomus aurantioatrocristatus,-55.9311079,-9.5972613
Empidonomus aurantioatrocristatus,-72.9148221,-3.2529136
Empidonomus aurantioatrocristatus,-55.9311079,-9.5972613
Empidonomus aurantioatrocristatus,-63.8722587,-8.6104544
Empidonomus aurantioatrocristatus,-55.9311079,-9.5972613
Empidonomus aurantioatrocristatus,-63.867863,-8.946245
Empidonomus aurantioatrocristatus,-64.113772,-9.189077
Empidonomus aurantioatrocristatus,-70.6969853,-12.4211981
Empidonomus aurantioatrocristatus,-70.7061483,-12.3549342
Empidonomus aurantioatrocristatus,-68.205104,-9.998429
Empidonomus aurantioatrocristatus,-73.642116,4.175313
Empidonomus aurantioatrocristatus,-74.2638405,-0.0794862
Empidonomus aurantioatrocristatus,-65.0157273,-32.1634793
Empidonomus aurantioatrocristatus,-50.247793,-6.060147
Empidonomus aurantioatrocristatus,-70.70425,-12.4442778
Empidonomus aurantioatrocristatus,-76.3723698,-0.4926106
Empidonomus aurantioatrocristatus,-76.3723698,-0.4926106
Empidonomus aurantioatrocristatus,-68.823747,-12.468764
Empidonomus aurantioatrocristatus,-73.41088,-3.95252
Empidonomus aurantioatrocristatus,-68.205104,-9.998429
Empidonomus aurantioatrocristatus,-55.9228429,-9.6007896
Empidonomus aurantioatrocristatus,-77.4078552,-1.013899
Empidonomus aurantioatrocristatus,-50.2785917,-6.1862894
Empidonomus aurantioatrocristatus,-71.2,-12.5749
Empidonomus aurantioatrocristatus,-70.7064,-12.35545
Empidonomus aurantioatrocristatus,-49.792303,-10.04454
Empidonomus aurantioatrocristatus,-76.7317933,-1.1036822
Empidonomus aurantioatrocristatus,-55.824666,-15.4440009
Empidonomus aurantioatrocristatus,-63.955,-23.8956667
Empidonomus aurantioatrocristatus,-76.280336,-0.439735
Empidonomus aurantioatrocristatus,-70.113456,1.1380562
Empidonomus aurantioatrocristatus,-70.2384067,1.2205831
Empidonomus aurantioatrocristatus,-76.29711,-7.398705
Empidonomus aurantioatrocristatus,-76.280336,-0.439735
Empidonomus aurantioatrocristatus,-76.4621188,-0.4639236
Empidonomus aurantioatrocristatus,-76.4542074,-0.473539
Empidonomus aurantioatrocristatus,-64.5755008,-18.1209805
Empidonomus aurantioatrocristatus,-64.45112,-18.01187
Empidonomus aurantioatrocristatus,-74.184494,-10.888018
Empidonomus aurantioatrocristatus,-73.882198,-10.709572
Empidonomus aurantioatrocristatus,-73.770618,-10.757808
Empidonomus aurantioatrocristatus,-59.1143042,-28.2283218
Empidonomus aurantioatrocristatus,-59.1143042,-28.2283218
Empidonomus aurantioatrocristatus,-59.0656471,-28.1264037
Empidonomus aurantioatrocristatus,-59.1143042,-28.2283218
Empidonomus aurantioatrocristatus,-59.1143042,-28.2283218
Empidonomus aurantioatrocristatus,-59.2829733,-28.1554567
Empidonomus aurantioatrocristatus,-58.836,-26.2473333
Empidonomus aurantioatrocristatus,-70.70425,-12.4442778
Empidonomus aurantioatrocristatus,-70.7057655,-12.3551778
Empidonomus aurantioatrocristatus,-70.685169,-12.436083
Empidonomus aurantioatrocristatus,-65.23002,-24.8109627
Empidonomus aurantioatrocristatus,-58.6441183,-27.1185488
Empidonomus aurantioatrocristatus,-72.922034,-11.726109
Empidonomus aurantioatrocristatus,-63.0967999,-17.7819948
Empidonomus aurantioatrocristatus,-56.8479395,-27.823592
Empidonomus aurantioatrocristatus,-63.20817,-20.44882
Empidonomus aurantioatrocristatus,-59.4095441,-28.1475329
Empidonomus aurantioatrocristatus,-59.4095441,-28.1475329
Empidonomus aurantioatrocristatus,-59.4095441,-28.1475329
Empidonomus aurantioatrocristatus,-63.67549,-19.65167
Empidonomus aurantioatrocristatus,-59.515206,-28.1596692
Empidonomus aurantioatrocristatus,-55.9648456,-20.0956205
Empidonomus aurantioatrocristatus,-59.1143042,-28.2283218
Empidonomus aurantioatrocristatus,-69.9506326,-4.0959425
Empidonomus aurantioatrocristatus,-61.2235022,-32.9175397
Empidonomus aurantioatrocristatus,-58.8638771,-26.9794448
Empidonomus aurantioatrocristatus,-65.4937963,-31.0450359
Empidonomus aurantioatrocristatus,-63.522221,-19.899861
Empidonomus aurantioatrocristatus,-64.72662,-18.07656
Empidonomus aurantioatrocristatus,-58.7883568,-33.4984608
Empidonomus aurantioatrocristatus,-58.7476489,-33.4983288
Empidonomus aurantioatrocristatus,-57.9630089,-30.6496718
Empidonomus aurantioatrocristatus,-70.706018,-12.447081
Empidonomus aurantioatrocristatus,-57.7179623,-25.2086431
Empidonomus aurantioatrocristatus,-69.0493861,-12.5367862
Empidonomus aurantioatrocristatus,-69.0493861,-12.5367862
Empidonomus aurantioatrocristatus,-58.5113657,-27.2962662
Empidonomus aurantioatrocristatus,-58.6279027,-30.7309336
Empidonomus aurantioatrocristatus,-58.5255925,-30.8922246
Empidonomus aurantioatrocristatus,-57.45,-24.8833333
Empidonomus aurantioatrocristatus,-55.9648456,-20.0956205
Empidonomus aurantioatrocristatus,-59.048308,-30.3154171
Empidonomus aurantioatrocristatus,-58.7162161,-26.9799872
Empidonomus aurantioatrocristatus,-63.7181827,-17.4755181
Empidonomus aurantioatrocristatus,-63.0697632,-17.7664245
Empidonomus aurantioatrocristatus,-62.8845406,-30.9257151
Empidonomus aurantioatrocristatus,-60.0162907,-29.9958989
Empidonomus aurantioatrocristatus,-66.0693986,-32.4765783
Empidonomus aurantioatrocristatus,-65.7590589,-32.54336
Empidonomus aurantioatrocristatus,-55.9648456,-20.0956205
Empidonomus aurantioatrocristatus,-65.4883333,-31.3652778
Empidonomus aurantioatrocristatus,-65.4800079,-31.3757924
Empidonomus aurantioatrocristatus,-65.4738291,-31.3695416
Empidonomus aurantioatrocristatus,-63.9867441,-24.2236143
Empidonomus aurantioatrocristatus,-61.1053491,-25.1542945
Empidonomus aurantioatrocristatus,-60.9948921,-25.0099785
Empidonomus aurantioatrocristatus,-64.2114948,-23.8169288
Empidonomus aurantioatrocristatus,-59.414836,-22.0090102
Empidonomus aurantioatrocristatus,-58.6487102,-30.2339168
Empidonomus aurantioatrocristatus,-58.9842593,-27.4579387
Empidonomus aurantioatrocristatus,-61.0749292,-25.248694
Empidonomus aurantioatrocristatus,-71.23127,-12.656502
Empidonomus aurantioatrocristatus,-60.9948921,-25.0099785
Empidonomus aurantioatrocristatus,-61.1609103,-29.2971959
Empidonomus aurantioatrocristatus,-55.824666,-15.4440009
Empidonomus aurantioatrocristatus,-47.7274847,-15.8457655
Empidonomus aurantioatrocristatus,-65.9223139,-32.3967584
Empidonomus aurantioatrocristatus,-64.5647988,-18.1023837
Empidonomus aurantioatrocristatus,-65.3071583,-24.7655533
Empidonomus aurantioatrocristatus,-63.66857,-17.4724
Empidonomus aurantioatrocristatus,-57.0975094,-28.5407081
Empidonomus aurantioatrocristatus,-57.1742249,-28.5355205
Empidonomus aurantioatrocristatus,-57.3846817,-28.6689011
Empidonomus aurantioatrocristatus,-70.70425,-12.4442778
Empidonomus aurantioatrocristatus,-57.8825956,-28.3928221
Empidonomus aurantioatrocristatus,-57.5048427,-30.2022383
Empidonomus aurantioatrocristatus,-60.9739065,-32.0185
Empidonomus aurantioatrocristatus,-60.1809179,-29.5125587
Empidonomus aurantioatrocristatus,-65.4797709,-31.375999
Empidonomus aurantioatrocristatus,-57.1742249,-28.5355205
Empidonomus aurantioatrocristatus,-57.097106,-28.5414018
Empidonomus aurantioatrocristatus,-63.1970146,-23.9322548
Empidonomus aurantioatrocristatus,-59.2458561,-33.6521525
Empidonomus aurantioatrocristatus,-68.387245,-32.110794
Empidonomus aurantioatrocristatus,-57.45,-24.8833333
Empidonomus aurantioatrocristatus,-57.1742249,-28.5355205
Empidonomus aurantioatrocristatus,-69.4992073,-12.8734287
Empidonomus aurantioatrocristatus,-71.2401581,-12.6322981
Empidonomus aurantioatrocristatus,-57.1742249,-28.5355205
Empidonomus aurantioatrocristatus,-69.4992073,-12.8734287
Empidonomus aurantioatrocristatus,-57.5050429,-30.2022712
Empidonomus aurantioatrocristatus,-57.469866,-28.718184
Empidonomus aurantioatrocristatus,-57.4845243,-30.1984046
Empidonomus aurantioatrocristatus,-65.4797709,-31.375999
Empidonomus aurantioatrocristatus,-57.7203552,-30.4898359
Empidonomus aurantioatrocristatus,-57.1536186,-28.5336117
Empidonomus aurantioatrocristatus,-57.097106,-28.5414018
Empidonomus aurantioatrocristatus,-57.7521667,-30.6046667
Empidonomus aurantioatrocristatus,-69.4992073,-12.8734287
Empidonomus aurantioatrocristatus,-72.9148221,-3.2529136
Empidonomus aurantioatrocristatus,-73.7451777,2.4359375
Empidonomus aurantioatrocristatus,-64.1746184,-31.4261759
Empidonomus aurantioatrocristatus,-69.0811086,-12.6077573
Empidonomus aurantioatrocristatus,-58.9436981,-27.4125339
Empidonomus aurantioatrocristatus,-57.2980785,-28.640506
Empidonomus aurantioatrocristatus,-64.9597549,-24.9174212
Empidonomus aurantioatrocristatus,-69.5112866,-12.929826
Empidonomus aurantioatrocristatus,-49.122582,-16.431709
Empidonomus aurantioatrocristatus,-59.9386662,-26.0430301
Empidonomus aurantioatrocristatus,-64.9803596,-32.5425535
Empidonomus aurantioatrocristatus,-59.6384994,-30.737391
Empidonomus aurantioatrocristatus,-65.9223139,-32.3967584
Empidonomus aurantioatrocristatus,-57.5034758,-24.9640471
Empidonomus aurantioatrocristatus,-63.0697632,-17.7664245
Empidonomus aurantioatrocristatus,-63.1605721,-17.9483605
Empidonomus aurantioatrocristatus,-76.3735306,-0.4981819
Empidonomus aurantioatrocristatus,-65.02448,-32.090713
Empidonomus aurantioatrocristatus,-65.02448,-32.090713
Empidonomus aurantioatrocristatus,-62.880927,-38.56889
Empidonomus aurantioatrocristatus,-70.1008415,-12.5662922
Empidonomus aurantioatrocristatus,-60.3176962,-28.8969312
Empidonomus aurantioatrocristatus,-58.1491957,-30.8525849
Empidonomus aurantioatrocristatus,-58.6441183,-27.1185488
Empidonomus aurantioatrocristatus,-64.7167388,-32.5882184
Empidonomus aurantioatrocristatus,-64.7167388,-32.5882184
Empidonomus aurantioatrocristatus,-58.6441183,-27.1185488
Empidonomus aurantioatrocristatus,-64.9639558,-24.3118266
Empidonomus aurantioatrocristatus,-65.9706041,-32.35435
Empidonomus aurantioatrocristatus,-62.9167,-30.1667
Empidonomus aurantioatrocristatus,-63.9251518,-30.0993955
Empidonomus aurantioatrocristatus,-63.163153,-17.910276
Empidonomus aurantioatrocristatus,-63.1605721,-17.9483605
Empidonomus aurantioatrocristatus,-61.8373632,-26.2295286
Empidonomus aurantioatrocristatus,-61.7141853,-25.9224956
Empidonomus aurantioatrocristatus,-61.7141853,-25.9224956
Empidonomus aurantioatrocristatus,-61.7141853,-25.9224956
Empidonomus aurantioatrocristatus,-61.7135181,-25.9179841
Empidonomus aurantioatrocristatus,-61.7119092,-25.7962193
Empidonomus aurantioatrocristatus,-61.9861228,-25.6648886
Empidonomus aurantioatrocristatus,-61.9965835,-25.6559157
Empidonomus aurantioatrocristatus,-62.0585322,-25.6545114
Empidonomus aurantioatrocristatus,-62.0867393,-25.6540514
Empidonomus aurantioatrocristatus,-62.1150704,-25.6538726
Empidonomus aurantioatrocristatus,-61.9702335,-25.9581349
Empidonomus aurantioatrocristatus,-61.9585376,-25.9725189
Empidonomus aurantioatrocristatus,-64.3432074,-31.3993897
Empidonomus aurantioatrocristatus,-70.722304,-12.3379287
Empidonomus aurantioatrocristatus,-64.9987221,-32.3702965
Empidonomus aurantioatrocristatus,-65.4797709,-31.375999
Empidonomus aurantioatrocristatus,-65.4797709,-31.375999
Empidonomus aurantioatrocristatus,-65.4797709,-31.375999
Empidonomus aurantioatrocristatus,-77.3122472,-0.6036362
Empidonomus aurantioatrocristatus,-77.3122472,-0.6036362
Empidonomus aurantioatrocristatus,-69.9459466,-4.0875889
Empidonomus aurantioatrocristatus,-64.80371,-40.611202
Empidonomus aurantioatrocristatus,-64.6162319,-40.4381074
Empidonomus aurantioatrocristatus,-58.324725,-26.3919767
Empidonomus aurantioatrocristatus,-58.671424,-33.502181
Empidonomus aurantioatrocristatus,-58.7476489,-33.4983288
Empidonomus aurantioatrocristatus,-58.7246275,-33.4916308
Empidonomus aurantioatrocristatus,-64.828695,-18.135967
Empidonomus aurantioatrocristatus,-64.611912,-18.015737
Empidonomus aurantioatrocristatus,-57.42455,-28.6553
Empidonomus aurantioatrocristatus,-59.1143042,-28.2283218
Empidonomus aurantioatrocristatus,-64.8187475,-24.4056857
Empidonomus aurantioatrocristatus,-64.7953048,-24.3943832
Empidonomus aurantioatrocristatus,-58.8944006,-30.2946093
Empidonomus aurantioatrocristatus,-58.8944006,-30.2946093
Empidonomus aurantioatrocristatus,-61.7585,-24.28
Empidonomus aurantioatrocristatus,-61.8126878,-24.312249
Empidonomus aurantioatrocristatus,-61.811504,-24.316388
